B+ Execution Time (ms),Sequential Execution Time (ms),B+ Avg Score,Seq Avg Score,B+ Max Score,Seq Max Score,Number of Operators,File
2296.531915664673,71784.01827812195,1,1,1,1,2,./../../Downloads/dataset_full/dataset_full/math/102885/question/8.xml
118.04938316345215,82368.63732337952,0.7328150594217254,0.8070430113534776,1,1,4,./../../Downloads/dataset_full/dataset_full/math/102885/question/9.xml
400.7689952850342,87990.18669128418,0.6701168554046988,0.9184135558260634,1,1,3,./../../Downloads/dataset_full/dataset_full/math/1029813/question/0.xml
131.79707527160645,117407.32002258301,0.4901443828782776,0.6138676993893369,1,1,13,./../../Downloads/dataset_full/dataset_full/math/1029813/question/12.xml
199.98884201049805,64900.328159332275,1,1,1,1,1,./../../Downloads/dataset_full/dataset_full/math/1029813/question/2.xml
2082.9057693481445,71162.05215454102,1,1,1,1,1,./../../Downloads/dataset_full/dataset_full/math/1029813/question/3.xml
264.4197940826416,73110.18133163452,1,1,1,1,2,./../../Downloads/dataset_full/dataset_full/math/1029813/question/4.xml
130.27453422546387,96895.41220664978,0.5179248403291272,0.7405641716102647,1,1,6,./../../Downloads/dataset_full/dataset_full/math/1029813/question/6.xml
113.49368095397949,92211.82703971863,0.5737777549664643,0.7826148099765872,1,1,4,./../../Downloads/dataset_full/dataset_full/math/1029813/question/8.xml
91.95184707641602,78068.9971446991,0.6502678571428571,0.8384259259259259,1,1,4,./../../Downloads/dataset_full/dataset_full/math/1029813/question/9.xml
2128.9196014404297,72034.73687171936,1,1,1,1,1,./../../Downloads/dataset_full/dataset_full/math/1030204/question/3.xml
274.49917793273926,84131.1731338501,1,1,1,1,6,./../../Downloads/dataset_full/dataset_full/math/1034156/question/1.xml
355.1592826843262,85279.1497707367,1,1,1,1,6,./../../Downloads/dataset_full/dataset_full/math/1034156/question/2.xml
1309.7147941589355,88472.34416007996,1,1,1,1,6,./../../Downloads/dataset_full/dataset_full/math/1034156/question/3.xml
705.3909301757812,86186.27452850342,1,1,1,1,5,./../../Downloads/dataset_full/dataset_full/math/1038340/question/1.xml
423.3407974243164,90180.39846420288,0.7017661505063992,0.9303837052062204,1,1,3,./../../Downloads/dataset_full/dataset_full/math/1038340/question/2.xml
421.5073585510254,93863.95049095154,0.7112587326753479,0.9314259796806966,1,1,3,./../../Downloads/dataset_full/dataset_full/math/1038340/question/3.xml
167.48452186584473,81905.44152259827,0.9246031746031746,1,1,1,3,./../../Downloads/dataset_full/dataset_full/math/10400/question/1.xml
689.4986629486084,82513.58842849731,0.8869959244959245,1,1,1,2,./../../Downloads/dataset_full/dataset_full/math/10400/question/3.xml
302.9065132141113,76264.68062400818,1,1,1,1,1,./../../Downloads/dataset_full/dataset_full/math/10400/question/4.xml
168.2279109954834,98108.51430892944,0.5360835300771666,0.715893665158371,1,1,5,./../../Downloads/dataset_full/dataset_full/math/10400/question/5.xml
83.72759819030762,88046.64015769958,0.6616999263580415,0.9223994755244755,1,1,6,./../../Downloads/dataset_full/dataset_full/math/10400/question/6.xml
180.00388145446777,83808.84885787964,0.9850529100529101,1,1,1,3,./../../Downloads/dataset_full/dataset_full/math/1040128/question/0.xml
2981.0051918029785,73380.65147399902,1,1,1,1,1,./../../Downloads/dataset_full/dataset_full/math/1040128/question/1.xml
157.6385498046875,101250.36978721619,0.5496143784268226,0.7311343776568104,1,1,9,./../../Downloads/dataset_full/dataset_full/math/1040314/question/1.xml
55.27973175048828,69112.62464523315,0.9092261904761905,1,1,1,1,./../../Downloads/dataset_full/dataset_full/math/1040314/question/17.xml
116.57595634460449,84475.7297039032,0.6317783816425121,0.7563572719060524,1,1,4,./../../Downloads/dataset_full/dataset_full/math/1040314/question/19.xml
1426.133632659912,77966.9201374054,0.9912698412698413,1,1,1,1,./../../Downloads/dataset_full/dataset_full/math/1040314/question/2.xml
1122.6084232330322,74524.49154853821,0.7666245791245792,0.9715909090909091,1,1,1,./../../Downloads/dataset_full/dataset_full/math/1040314/question/20.xml
