File,Number of Operators,B+ Execution Time,Sequential Execution Time,Secondary Execution Time,B-Tree Execution Time,Clustering Execution Time,B+ Average Score,Sequential Average Score,Secondary Average Score,B-Tree Average Score,Clustering Average Score,B+ Max Score,Sequential Max Score,Secondary Max Score,B-Tree Max Score,Clustering Max Score
MathArticles/wpmath0000003/Generalized_coordinates/9.xml,3,1012.5677585601807,386906.40234947205,53303.80821228027,1062.9403591156006,52642.277240753174,0.8464093296099914,1,1,0.8464093296099914,1,1,1,1,1,1
MathArticles/wpmath0000001/Absolute_value/138.xml,11,745.873212814331,530663.8820171356,33620.68176269531,751.0547637939453,34059.1881275177,0.5703461289841787,0.799810749091953,0.799810749091953,0.5703461289841787,0.799810749091953,1,1,1,1,1
MathArticles/wpmath0000012/Geometric_calculus/7.xml,7,543.1232452392578,406490.6635284424,515.6149864196777,578.5346031188965,515.6240463256836,0.5328879754590101,0.7486577770125854,0.7205692236431958,0.5328879754590101,0.7205692236431958,1,1,1,1,1
MathArticles/wpmath0000013/Griesmer_bound/17.xml,6,591.2501811981201,404603.33466529846,97931.47253990173,609.375,99213.01507949829,0.7512979626007795,0.962861332216171,0.962861332216171,0.7512979626007795,0.962861332216171,1,1,1,1,1
MathArticles/wpmath0000015/Markov–Kakutani_fixed-point_theorem/0.xml,9,761.7473602294922,566851.0842323303,146309.67473983765,812.5019073486328,145835.65068244934,0.7298105263011138,0.8712794556223216,0.869281431654958,0.7298105263011138,0.869281431654958,1,1,1,1,1
MathArticles/wpmath0000009/Phase_retrieval/34.xml,2,8498.671770095825,286951.4579772949,61882.32517242432,8440.847158432007,61777.9495716095,1,1,1,1,1,1,1,1,1,1
MathArticles/wpmath0000008/Clenshaw–Curtis_quadrature/17.xml,3,1966.2506580352783,296527.8069972992,17551.31769180298,1906.9950580596924,16989.386558532715,1,1,1,1,1,1,1,1,1,1
MathArticles/wpmath0000004/Representable_functor/3.xml,4,1401.1671543121338,398058.62617492676,95007.0652961731,1391.3226127624512,94997.49517440796,0.8532987473532524,0.8732210316428303,0.8666484319728666,0.8532987473532524,0.8666484319728666,1,1,1,1,1
MathArticles/wpmath0000003/Prenex_normal_form/20.xml,1,340.87371826171875,289160.78424453735,359.65943336486816,328.1238079071045,328.1211853027344,0.9366666666666666,1,1,0.9366666666666666,1,1,1,1,1,1
MathArticles/wpmath0000013/Partially_ordered_ring/11.xml,4,589.9660587310791,267214.97344970703,56618.393898010254,625.2784729003906,56259.986877441406,1,1,1,1,1,1,1,1,1,1
MathArticles/wpmath0000005/Langmuir–Blodgett_trough/12.xml,1,7530.614137649536,273987.0250225067,37077.54683494568,7581.928730010986,37414.08348083496,1,1,1,1,1,1,1,1,1,1
MathArticles/wpmath0000004/Turing_reduction/22.xml,8,747.0576763153076,406319.5970058441,54674.45755004883,750.0083446502686,54015.03086090088,0.6266972324567898,0.887361664336611,0.8816366948616415,0.6266972324567898,0.8816366948616415,1,1,1,1,1
MathArticles/wpmath0000005/Laplace–Beltrami_operator/62.xml,23,824.3660926818848,996466.1331176758,268140.7468318939,890.9308910369873,269993.4391975403,0.5403849019671282,0.6292160360081304,0.6093729814189424,0.5403849019671282,0.6093729814189424,1,1,1,1,1
MathArticles/wpmath0000005/Stokes_parameters/37.xml,3,418.35808753967285,275502.0627975464,2047.330617904663,437.5026226043701,2062.8623962402344,1,1,1,1,1,1,1,1,1,1
MathArticles/wpmath0000008/Divisor_summatory_function/47.xml,6,587.2573852539062,404301.62954330444,2268.0468559265137,750.0131130218506,2281.726360321045,0.5328430753319049,0.7800079663151934,0.7604080207126115,0.5328430753319049,0.7604080207126115,1,1,1,1,1
MathArticles/wpmath0000006/Liquid–liquid_extraction/1.xml,1,2278.576612472534,276714.65015411377,14551.899909973145,2172.2798347473145,14897.271871566772,0.7933333333333333,0.8598534798534798,0.7554865424430641,0.7933333333333333,0.7554865424430641,1,1,1,1,1
MathArticles/wpmath0000014/Nagata's_conjecture/0.xml,22,954.0104866027832,991261.3191604614,273724.36118125916,937.4961853027344,270972.1920490265,0.5353414683540417,0.6671745115638948,0.6592973301833505,0.5353414683540417,0.6592973301833505,1,1,1,1,1
MathArticles/wpmath0000003/Knuth–Bendix_completion_algorithm/32.xml,1,527.2805690765381,283358.3264350891,625.3824234008789,515.5730247497559,656.8095684051514,1,1,1,1,1,1,1,1,1,1
MathArticles/wpmath0000001/Uniform_convergence/107.xml,3,705.7845592498779,309911.4396572113,938.0631446838379,734.3869209289551,953.115701675415,1,1,1,1,1,1,1,1,1,1
MathArticles/wpmath0000004/Resting_potential/0.xml,9,3048.107385635376,829465.8930301666,53994.675159454346,2984.868049621582,53894.65832710266,0.5246812454000126,0.6179008793092216,0.6127155547615609,0.5246812454000126,0.6127155547615609,1,1,1,1,1
MathArticles/wpmath0000004/Iwasawa_decomposition/17.xml,3,671.8885898590088,354068.6504840851,296.8559265136719,609.3807220458984,297.21760749816895,0.675421490271044,0.9171862539872409,0.7365173728020951,0.675421490271044,0.7365173728020951,1,1,1,1,1
MathArticles/wpmath0000014/Pearl_vortex/2.xml,3,1121.089220046997,324195.054769516,71548.88892173767,1125.5896091461182,72230.60059547424,0.8942609478068275,1,1,0.8942609478068275,1,1,1,1,1,1
