File,Number of Operators,B+ Execution Time,Sequential Execution Time,Secondary Execution Time,B-Tree Execution Time,Clustering Execution Time,B+ Average Score,Sequential Average Score,Secondary Average Score,B-Tree Average Score,Clustering Average Score,B+ Max Score,Sequential Max Score,Secondary Max Score,B-Tree Max Score,Clustering Max Score
MathArticles/wpmath0000001/Blum_Blum_Shub/8.xml,10,241.2433624267578,123121.26731872559,23684.070825576782,178.83563041687012,26697.7858543396,0.21017501017501017,0.46969849146299003,0.4669431180197157,0.21017501017501017,0.4669431180197157,0.21017501017501017,0.5058467929081965,0.5058467929081965,0.21017501017501017,0.5058467929081965
MathArticles/wpmath0000016/Fair_item_assignment/0.xml,1,69.37503814697266,68475.04568099976,823.4269618988037,77.39567756652832,1049.3714809417725,0.36519607843137253,0.7132352941176471,0.6634770750405425,0.36519607843137253,0.6634770750405425,0.36519607843137253,0.7205882352941176,0.7205882352941176,0.36519607843137253,0.7205882352941176
MathArticles/wpmath0000006/Degenerate_energy_levels/117.xml,1,54.00848388671875,65100.26454925537,92.27490425109863,70.09434700012207,117.67125129699707,0.39583333333333337,0.6114285714285714,0.6102678571428571,0.39583333333333337,0.6102678571428571,0.39583333333333337,0.6785714285714286,0.6785714285714286,0.39583333333333337,0.6785714285714286
MathArticles/wpmath0000008/Rabi_problem/24.xml,9,120.65005302429199,169172.1954345703,2253.5507678985596,131.69527053833008,2649.956703186035,0.08784144358602705,0.3877597334190197,0.30849770204092886,0.08784144358602705,0.30849770204092886,0.11468502761606211,0.4023474962222693,0.34697121333793873,0.11468502761606211,0.34697121333793873
MathArticles/wpmath0000004/Dark_state/32.xml,8,140.1686668395996,112084.98883247375,2299.6411323547363,93.75309944152832,2641.5152549743652,0.16335579514824794,0.4543569580426637,0.4279101043418954,0.16335579514824794,0.4279101043418954,0.16335579514824794,0.47891084093211755,0.4502380952380952,0.16335579514824794,0.4502380952380952
MathArticles/wpmath0000001/Newton's_method/32.xml,11,214.39862251281738,142977.25224494934,3095.2322483062744,171.87952995300293,3048.372268676758,0.1916707277784219,0.43823866220543717,0.36881820153003564,0.1916707277784219,0.36881820153003564,0.24060399399595378,0.4665434772741457,0.39973201401772834,0.24060399399595378,0.39973201401772834
MathArticles/wpmath0000012/Volume_of_an_n-ball/65.xml,12,216.6295051574707,176578.8242816925,796.8688011169434,203.12213897705078,859.6596717834473,0.17136788479530618,0.3667973582890819,0.3117311773199694,0.17136788479530618,0.3117311773199694,0.22306569405715518,0.3963657008011847,0.3580403927961366,0.22306569405715518,0.3580403927961366
MathArticles/wpmath0000013/RLC_circuit/94.xml,2,137.84003257751465,80684.24010276794,9894.528865814209,124.99117851257324,10117.943286895752,0.22536128087598675,0.564312822997416,0.5457446808510638,0.22536128087598675,0.5457446808510638,0.2509191176470588,0.5667151162790698,0.5466755319148936,0.2509191176470588,0.5466755319148936
MathArticles/wpmath0000001/Ring_(mathematics)/206.xml,7,123.3072280883789,106310.56308746338,13039.603471755981,140.62237739562988,12927.59895324707,0.2779507631167931,0.4834668260259926,0.45969566596760614,0.2779507631167931,0.45969566596760614,0.32282051282051283,0.49830118545308416,0.475515873015873,0.32282051282051283,0.475515873015873
